modality_image,image,latitude,longitude,height,alfa,beta,gamma,fov
0010116, alps_gcas_48807148726_cccc85690f, 45.3821, 6.73992, 1691.65, 0.80111, 0.0443592, 0.0165428, 1.09179
0010117, alps_gcas_48807285417_ea096f78b1, 45.3952, 6.75876, 2105.75, -2.3718, -0.0116969, 0.0605633, 1.56019
0010118, alps_gcas_48814710253_9ef537fc3c, 45.4592, 6.73008, 1446.18, -1.36751, 0.330012, 0.0379501, 1.12145
0010119, alps_gcas_48826421973_c6cd64d3ac, 45.289, 6.91254, 1488.04, -1.1123, 0.324313, 0.01912, 1.16419
0010120, alps_gcas_48826434208_a194b57486, 45.2854, 6.91337, 1557.64, 0.0161675, 0.079305, 0.0280606, 1.14882
0010121, alps_ortl_48841546518_1bfbbc5fe0, 46.5228, 10.4481, 2975.96, -2.50996, 0.107311, -0.0109884, 1.23959
0010122, alps_ortl_48841549218_df71a0c27e, 46.5231, 10.447, 2963.81, 2.93826, -0.0759349, 0.0482387, 1.14398
0010123, alps_ortl_48841561833_9068e1f8a3, 46.5217, 10.4412, 3055.33, 1.78532, -0.130079, -0.00501561, 1.14259
0010124, alps_ortl_48841563243_9dbc4711c7, 46.5225, 10.4439, 3075.47, -3.04101, -0.15654, 0.00360804, 1.10971
0010125, alps_ortl_48841563783_4aec8435e3, 46.5209, 10.4426, 3102.72, -0.952585, -0.199941, 0.0112902, 1.05893
0010126, alps_ortl_48841566468_36d4fc90e7, 46.5225, 10.4439, 3073.24, -2.35503, -0.181022, 0.00972747, 1.2542
0010127, alps_ortl_48841572028_c11b7bed6c, 46.5211, 10.454, 2913.17, -1.30162, -0.163548, 0.00483596, 1.01345
0010128, alps_ortl_48841574533_7463882371, 46.5229, 10.4424, 3039, -0.590518, -0.162074, -0.0266644, 1.10857
0010129, alps_ortl_48841921971_f442233710, 46.5225, 10.4464, 2974.49, -0.77101, -0.18894, 0.00904681, 1.09141
0010130, alps_ortl_48841930986_df19c0c311, 46.5212, 10.4409, 3046.54, 0.967462, -0.268916, -0.0392694, 1.28809
0010131, alps_ortl_48841942736_3dbaa33600, 46.5147, 10.4557, 2988.43, -1.50723, -0.111004, 0.0146038, 0.679907
0010132, alps_ortl_48842095917_f61180efa4, 46.5231, 10.4486, 2982.56, -2.8091, -0.186501, 0.0134301, 1.10702
0010133, alps_ortl_48842097037_e2d2c138c4, 46.5241, 10.441, 2999.48, -2.89856, 0.0033712, -0.00377365, 1.14258
0010134, alps_ortl_48842100192_d372dfdb40, 46.5218, 10.4507, 2886.24, -2.32443, -0.107483, -0.0405145, 1.10281
0010135, alps_ortl_48842107772_d3eb05a7e5, 46.5226, 10.4415, 3062.06, 2.59614, -0.113954, 0.00311476, 1.05952
0010136, alps_ortl_48842120212_24c23a78de, 46.5239, 10.4574, 2862.18, 2.92137, -0.0190506, 0.00625323, 1.02079
0010137, alps_ortl_48858116387_e40d76cb68, 46.5303, 10.5428, 2897.54, 3.09359, -0.531005, -0.00245256, 0.912411
0010138, alps_ortl_48858116612_71d15ef7f3, 46.5579, 10.6287, 2911.84, 2.18527, 0.0065537, 0.0361562, 0.870582
0010139, alps_gcas_48870008363_062477104a, 45.5623, 6.75217, 1211.82, 1.36461, -0.0307638, 0.0409331, 0.931489
0010140, alps_gcas_48870540151_8afa7c4fed, 45.4453, 6.78617, 1682.18, 2.07427, 0.21568, -0.0201775, 0.805607
0010141, alps_eig_4889051945_bb66b00ce5, 46.6053, 7.92156, 1273.47, 1.1551, 0.0625204, -0.0420123, 0.803907
0010142, alps_eig_4889646170_cb5193bd17, 46.601, 7.921, 1254.32, 1.16179, 0.0926482, -0.0643263, 0.92537
0010143, alps_eig_4889646586_2ebf40a637, 46.603, 7.92404, 1289.03, 0.25683, 0.0958635, -0.0321468, 1.21769
0010144, alps_gcas_48897094532_dc1bff00c0, 45.4712, 6.79617, 2219.89, 1.26853, -0.0094473, 0.0929075, 1.07876
0010145, alps_gcas_48902334651_3bba766df5, 45.4697, 6.79555, 2221.64, 1.09135, -0.00728095, 0.0248417, 0.770786
0010146, alps_gcas_48907629357_7aa4f190d2, 45.4573, 6.79039, 2068.56, 2.03492, -0.106768, -0.0166947, 1.11647
0010147, alps_gpar_48908223416_6150352c7f, 45.4608, 7.12735, 2309.02, 2.74694, -0.0244324, -0.0227391, 0.727191
0010148, alps_gcas_48940294126_7f7aed754e, 45.4493, 6.78344, 1647.09, 1.51344, 0.303506, 0.00331106, 0.513731
0010149, alps_gcas_48940460662_b8e8d011b7, 45.4418, 6.79008, 1833.14, -0.785912, -0.158677, 0.0329004, 1.33256
0010150, alps_cham_4894909491_f66581dded, 45.9753, 6.89294, 2185.52, 1.84411, 0.0670405, -0.0238039, 1.12207
0010151, alps_cham_4894987681_da40ac333b, 45.9321, 6.91718, 1927.68, 2.1847, 0.062508, 0.00701547, 1.11003
0010152, alps_cham_4904443539_0f17dbc5bf, 45.9867, 6.91488, 1803.13, 2.75947, -0.0323249, 0.0151396, 0.92415
0010153, alps_ortl_49044979381_5ec4d9dd1c, 46.5316, 10.4575, 2723.27, 3.00765, -0.190333, -0.0145599, 1.16376
0010154, alps_ortl_49044990771_ef29c5c353, 46.5305, 10.454, 2834.35, 2.36499, -0.227614, 0.0597403, 1.31869
0010155, alps_eig_4907065129_2afd866fb3, 46.6026, 7.92274, 1256.47, 0.709504, 0.107554, -0.0256596, 1.17657
0010156, alps_eig_4907657152_d21ee1abc8, 46.6012, 7.92104, 1251.6, 1.1088, 0.118484, -0.0520385, 0.905657
0010157, alps_eig_4910753315_e4fda9d52e, 46.6019, 7.92206, 1238.51, 0.440307, 0.000957254, -0.0123646, 1.30001
0010158, alps_eig_4915459439_b0df38b8dc, 46.6663, 7.90392, 1416.5, 2.29406, 0.0309148, 0.0185879, 0.744718
0010159, alps_eig_4920110354_14ed750d9d, 46.5585, 7.88685, 1710.52, -2.31341, -0.0421264, -0.0436392, 0.428688
0010160, alps_cham_4920742437_8ac1b1468c, 45.9196, 6.8657, 1032.67, 1.60156, 0.23066, 0.0332787, 0.993316
0010161, alps_cham_4934655885_7bb87b8ae1, 45.8795, 6.88776, 3777.56, 0.893576, -0.0771384, 0.0046358, 1.07784
0010162, alps_cham_4934681527_e8414478c1, 45.8786, 6.88752, 3804.37, 1.22827, 0.202993, -0.00628961, 0.45788
0010163, alps_cham_4935255992_e18d54d268, 45.879, 6.88726, 3800.93, -1.33129, -0.401461, -0.0135993, 0.503259
0010164, alps_cham_4935257550_8776fca799, 45.8782, 6.8866, 3696, -1.26688, -0.154853, -0.00361991, 0.514481
0010165, alps_cham_4935264880_14174b9476, 45.8786, 6.88745, 3848.24, 2.78029, -0.135665, 0.00874272, 0.600809
0010166, alps_cham_4935274130_0f0f981e91, 45.8779, 6.88719, 3789.01, 1.84304, -0.147941, 0.0205383, 1.15387
0010167, alps_eig_4938131361_4d5a8ddf5d, 46.551, 7.99351, 3590.24, 1.78654, 0.0530604, -0.0103392, 0.827031
0010168, alps_eig_4938711866_0b11c35a57, 46.5484, 7.98159, 3533.84, 2.32326, -0.0377383, -0.0455427, 1.08116
0010169, alps_cham_4941137044_03b178a2ee, 46.0215, 6.97175, 2202.43, 1.12903, -0.0254293, 0.0153354, 1.13014
0010170, alps_cham_4942654165_4fb27a6f89, 45.9335, 6.83814, 2522.3, 1.78156, -0.206664, 0.00581695, 1.61474
0010171, alps_cham_4944627469_f6b5aa8a2e, 45.9408, 6.88747, 1097.98, 2.96186, 0.391801, 0.0198595, 0.334765
0010172, alps_gcas_4946860642_8133794011, 45.3884, 6.77992, 2457.04, -2.61902, 0.0792805, 0.0691226, 1.01085
0010173, alps_gcas_4946880426_d8ef3e829b, 45.3966, 6.76708, 2221.62, -2.7694, 0.0489307, 0.0512837, 0.860451
0010174, alps_eig_4948778057_1b1bb9f9d7, 46.5963, 7.96064, 2150.36, 1.85013, -0.0103917, 0.0170125, 1.57752
0010175, alps_cham_4967550212_fb8fe70b30, 45.9812, 6.89118, 2349.25, 2.04899, -0.0260147, -0.0082987, 1.28453
0010176, alps_eig_4967981219_db336ed6b4, 46.5739, 7.88795, 1928.07, 2.68411, 0.161434, 0.0532444, 0.91495
0010177, alps_eig_4968661276_3ab4ab8642, 46.5867, 7.95708, 2125.6, 2.67488, 0.0192284, -0.0368781, 0.958259
0010178, alps_cham_4976493984_cb62294a28, 45.9673, 6.87422, 2372.33, 2.27866, -0.166204, 0.0216061, 1.09411
0010179, alps_cham_4976506730_914641ce82, 45.9606, 6.88691, 1898.17, 2.78428, 0.114539, -0.0257552, 0.884526
0010180, alps_cham_4980131578_814da1f94f, 45.9328, 6.91648, 1935.48, 2.29269, -0.0214224, 0.0440892, 1.16207
0010181, alps_eig_4980138722_cf34fac6b4, 46.6539, 8.099, 1983.3, 1.00117, -0.0887428, 0.00638046, 1.00667
0010182, alps_eig_4983435773_2170ac5ff9, 46.6849, 8.02271, 2036.69, 2.49975, 0.104424, -0.100514, 0.693594
0010183, alps_eig_4995905247_a9fae64e74, 46.6677, 8.02394, 2270.5, 2.27102, -0.162025, 0.00290079, 1.53714
0010184, alps_gcas_5000769069_5aced3c83b, 45.3688, 6.95239, 2700.31, 1.70155, 0.129888, -0.0619009, 0.48723
0010185, alps_eig_5026199073_7f02e1ebd6, 46.7842, 8.54414, 2714.3, -0.365456, 0.90145, -2.09577, 2.59297
0010186, alps_eig_5026434741_757705e47c, 46.6229, 8.03226, 1004.12, 1.45745, 0.376019, -0.00602811, 0.768645
0010187, alps_cham_5026495499_1e43677ce7, 45.879, 6.88816, 3813.26, 1.27883, 0.136826, -0.0141115, 0.759049
0010188, alps_cham_5026497109_092f076128, 45.8784, 6.88753, 3821.49, 2.96051, -0.152515, -0.0131349, 1.07452
0010189, alps_cham_5027113116_6ebdf34aac, 45.8776, 6.8871, 3777.67, 1.39128, 0.192321, -0.0416524, 0.666533
0010190, alps_eig_5040180313_782b7ca9eb, 46.6116, 7.94226, 2237.75, 0.393756, -0.520734, -0.0240463, 0.71988
0010191, alps_eig_5040188843_a374bf20ea, 46.6606, 7.91672, 1963.98, -0.707917, -0.305294, -0.0168372, 1.07652
0010192, alps_eig_5040302431_42b4593104, 46.6578, 8.11008, 1873.43, -2.27297, -0.0982392, -0.0184312, 1.62433
0010193, alps_eig_5053784212_b374127918, 46.6688, 8.02299, 2262.77, 2.43466, -0.0129705, -0.0209373, 0.581327
0010194, alps_eig_5053784624_04ff741938, 46.6689, 8.02328, 2271.21, 2.26949, -0.0256937, -0.0153333, 0.72517
0010195, alps_eig_5059735124_88b4f30a6c, 46.6649, 8.05612, 2283.95, 0.799878, -0.0420453, 0.0789965, 1.07237
0010196, alps_wild_5068378325_a4c0027626, 46.9558, 10.7425, 1812.68, 1.35919, 0.0706438, -0.04038, 1.1287
0010197, alps_wild_5068379643_4df7ce8acc, 46.9629, 10.743, 1786.12, 1.61161, -0.111179, -0.0463871, 0.441984
0010198, alps_eig_5074274623_e48558d953, 46.6512, 7.90927, 1981.09, 2.59741, -0.0926933, 0.0657954, 1.13367
0010199, alps_eig_5074276375_8af5279faf, 46.6512, 7.90918, 1990.61, 1.95187, -0.00731702, 0.0335982, 1.12928
0010200, alps_cham_5096952911_ecaabf2705, 45.8793, 6.88747, 3816.38, -0.200165, -0.571032, -0.000490596, 0.869259
0010201, alps_cham_5096953831_1d2d649172, 45.8793, 6.88722, 3787.63, 0.419697, -0.356211, -0.468467, 0.673997
0010202, alps_cham_5096956157_25509c2e6f, 45.8791, 6.88717, 3792.47, -1.55635, -0.793598, 0.181142, 0.856175
0010203, alps_cham_5096968159_a199d60894, 45.8791, 6.88708, 3777.05, 0.966694, 0.0173196, 0.00765836, 0.784751
0010204, alps_cham_5096976777_7a4114cddc, 45.8792, 6.88646, 3767.96, -0.696779, -0.604486, 0.154009, 0.831136
0010205, alps_cham_5097551544_f1f9a561cb, 45.8784, 6.88678, 3772.57, 1.10054, 0.091298, 0.0781615, 0.760361
0010206, alps_eig_5105808324_4c08a0276c, 46.5715, 7.86942, 2372.52, 2.86151, -0.0958637, 0.0317934, 1.13816
0010207, alps_eig_5110333034_6f769d656a, 46.663, 7.8427, 1105.69, 1.78193, -0.405318, -0.0196565, 2.61901
0010208, alps_gcas_5110687676_60a919d5ce, 45.3289, 6.69419, 1917.95, 0.7022, -0.117077, 0.0287137, 1.17505
0010209, alps_eig_5114843073_9b3cd64d6f, 46.6699, 8.02161, 2271.21, 2.23585, 0.0691804, -0.00290766, 0.855953
0010210, alps_eig_5115405580_b3cc397b22, 46.6682, 8.024, 2265.9, 2.31112, -0.0288926, -0.0070473, 1.24167
0010211, alps_cham_5120477403_d21e05e768, 45.9316, 6.91774, 1929.9, 1.74636, 0.207991, -0.0101024, 0.858644
0010212, alps_eig_5139827365_3f76b26ef7, 46.561, 7.89559, 1647.27, 1.54663, 0.0605195, -0.0418027, 0.78129
0010213, alps_eig_5140354444_ba612bc9fc, 46.5547, 7.89181, 1549.75, 1.58538, 0.198506, -0.0112657, 1.09935
0010214, alps_wild_5152414669_2fb265b8ff, 46.8065, 11.0616, 2615.06, -1.10452, -0.174162, -0.0994942, 0.577097
0010215, alps_wild_5152419963_4913151ff7, 46.8533, 11.0181, 2192.37, -0.363153, 0.174933, -0.00240899, 0.83384
0010216, alps_cham_5179162197_bcc9823908, 45.8794, 6.88795, 3790.06, 1.19103, -0.0992496, -0.0308221, 1.17935
0010217, alps_eig_5179226209_fe0685a66a, 46.5486, 7.98107, 3485.58, 2.76362, 0.0378138, -0.00736151, 0.904157
0010218, alps_cham_5179759432_44c6e1b2e3, 45.8796, 6.88757, 3780.77, 1.17272, -0.0459307, 0.00508519, 1.2163
0010219, alps_cham_5179764036_48a9ab6dba, 45.8791, 6.88732, 3775.76, 1.26948, -0.0692705, -0.0298421, 1.13169
0010220, alps_cham_5195223904_cb92fbd085, 45.9319, 6.91818, 1865.65, 2.21036, 0.0722554, -0.0721445, 0.40776
0010221, alps_eig_5312904638_aaef08a350, 46.5473, 7.98087, 3529.83, 0.522539, 0.14809, -0.0272274, 1.00255
0010222, alps_gcas_5316423775_1c2de3a238, 45.4516, 6.8879, 2313.3, -2.56119, -0.0946971, -0.00633344, 1.16449
0010223, alps_gcas_5316428249_438e56bf69, 45.4515, 6.88786, 2312.7, 2.91014, 0.0352594, 0.0674079, 1.15631
0010224, alps_gcas_5316433527_558c0b6b90, 45.423, 6.89063, 3030.2, -1.78503, -0.0908047, 0.047828, 1.16543
0010225, alps_gcas_5316437411_994b2ca3a6, 45.4231, 6.8908, 3017.95, -1.13338, -0.0873574, -0.00186277, 1.16207
0010226, alps_gcas_5316450281_e86010d9a0, 45.4206, 6.88921, 3083.81, -1.86574, -0.188064, 0.0290695, 0.333148
0010227, alps_cham_5316532853_d5b8a923cd, 45.8779, 6.8874, 3791.17, 2.31346, -0.0586257, -0.000779117, 1.28864
0010228, alps_gcas_5316565367_657b19a01e, 45.4263, 7.0003, 2563.76, -0.879369, -0.0694106, 0.0202897, 1.24951
0010229, alps_gcas_5316583521_acfb7755b1, 45.4593, 6.87144, 2684.34, 2.36113, 0.0222709, 0.0552447, 1.54147
0010230, alps_gcas_5316608163_7a0e1a652e, 45.421, 7.0122, 2714.7, -0.791993, -0.0604149, 0.0353329, 1.18957
0010231, alps_gcas_5316610885_b73bc99817, 45.4312, 6.99601, 2547.24, -0.926286, -0.108412, -0.0173307, 1.18839
0010232, alps_gcas_5316618677_729a981c7c, 45.4354, 6.99046, 2474.07, -0.607011, -0.169595, -0.00113155, 1.12645
0010233, alps_gcas_5316625343_860b2654a1, 45.4417, 6.98174, 2007.82, -0.309934, 0.024012, -0.00585473, 0.83754
0010234, alps_cham_5316655839_b305c3ed90, 45.878, 6.89346, 3664.15, -2.44212, -0.0582053, 0.0306687, 0.353649
0010235, alps_gcas_5316666321_5e197a0c56, 45.4139, 6.87561, 3476.9, -2.93195, -0.0430332, -0.0279384, 1.17401
0010236, alps_gcas_5316674413_f438e3e176, 45.4532, 6.86481, 2675.61, 2.90072, -0.0430056, -0.00778837, 1.18398
0010237, alps_gcas_5316748587_6a0d393338, 45.4515, 6.88798, 2315.04, -2.92188, -0.0586581, 0.0627693, 1.1543
0010238, alps_gcas_5316760095_5aeb692e15, 45.4273, 6.94098, 2584.54, -2.64011, -0.0892246, 0.0043416, 1.13321
0010239, alps_gcas_5316771957_8d231e5482, 45.4438, 6.94971, 2683.51, -0.628099, 0.0096874, 0.0324036, 1.17931
0010240, alps_gcas_5316776425_1f2aa3bd46, 45.4225, 6.95433, 2725.86, -1.21989, 0.0228925, 0.0261523, 0.941574
0010241, alps_gcas_5317038672_f808db2f65, 45.4313, 6.91609, 2660.44, 0.271739, 0.0321608, -0.0242427, 0.829188
0010242, alps_gcas_5317083212_95d79a616b, 45.419, 7.01364, 2760.21, -0.852994, 0.0195334, 0.0321265, 1.21093
0010243, alps_gcas_5317152256_9f3c10be3b, 45.4277, 7.00798, 2687.73, 0.0958137, 0.0366727, -0.0516871, 1.14008
0010244, alps_gcas_5317192104_b51a1d47e4, 45.4215, 7.01732, 2880.53, -0.037053, 0.0319046, -0.0337726, 1.18823
0010245, alps_gcas_5317197274_4aa4568c2a, 45.4214, 7.01711, 2869.21, -0.0784586, -0.0337967, -0.0356163, 1.18959
0010246, alps_gcas_5317200984_afc405ba02, 45.4214, 7.01692, 2859.07, -0.0298775, -0.035753, -0.0712549, 1.18743
0010247, alps_gcas_5317255724_9d6ecc0c0c, 45.414, 6.87513, 3484.39, 2.56631, -0.00114118, 0.00974443, 1.15941
0010248, alps_gcas_5317258688_8107ab660b, 45.4138, 6.87553, 3473.01, -3.09851, -0.0529971, -0.0108187, 1.17457
0010249, alps_gcas_5317262998_731b694266, 45.4115, 6.87415, 3483.19, -1.94034, -0.00856898, -0.0197437, 1.15541
0010250, alps_gcas_5317272100_132d882f7c, 45.4532, 6.8649, 2686.45, -3.12156, -0.104572, -0.0579103, 1.18197
0010251, alps_gcas_5317345160_160e2b816a, 45.4276, 6.93978, 2582.51, -2.57321, -0.0299397, 0.0501687, 1.14675
0010252, alps_gcas_5317361496_8f0f86fdfc, 45.4439, 6.94948, 2683.14, -0.0965459, 0.0176893, -0.0187994, 1.19084
0010253, alps_gcas_5317363888_60d97e2fd4, 45.4403, 6.94955, 2701.61, -0.234517, -0.00633838, 0.0127069, 1.22115
0010254, alps_gcas_5317388622_b8cca91073, 45.4239, 7.02123, 2682.1, -1.19508, -0.150749, 0.010098, 1.26627
0010255, alps_ortl_5319220599_37e514184f, 46.4203, 10.4805, 1779.18, 2.17922, 0.00136884, 0.0274193, 0.874201
0010256, alps_cham_5319443353_1551a35690, 45.9334, 6.83727, 2541.07, 1.75831, 0.0947002, -0.0337661, 0.342041
0010257, alps_ortl_5319818714_0792e6e9eb, 46.4204, 10.4807, 1798.07, 2.51504, -0.00144763, 0.010503, 0.887201
0010258, alps_ortl_5320004172_9d698e98e3, 46.4138, 10.4811, 1834.28, 2.62551, 0.12672, -0.0509384, 0.916366
0010259, alps_ortl_5320006900_dbceeecc17, 46.4203, 10.4798, 1781.67, 1.64924, -0.00888852, 0.0363427, 0.866404
0010260, alps_ortl_5320007784_2a72e3e8ca, 46.4119, 10.496, 1744.3, -3.10892, 0.0773529, -0.0938816, 0.894141
0010261, alps_ortl_5320008262_f611c766a4, 46.4121, 10.4964, 1744.1, 2.255, 0.0919875, 0.0338296, 0.991881
0010262, alps_cham_5320048696_9a6c84b210, 45.935, 6.83669, 2547.07, 2.00238, 0.0934302, -0.029059, 0.332682
0010263, alps_cham_5320084518_787274ca05, 45.9337, 6.83683, 2500.58, -2.95968, -0.0706889, -0.00526433, 0.741306
0010264, alps_cham_5320429376_a84651a2e8, 45.9323, 6.91664, 1950.64, 2.20998, -0.158638, -0.0259463, 1.03838
0010265, alps_cham_5320447934_6931066ec0, 45.9331, 6.91655, 1918.22, 2.30877, 0.0283462, 0.0482474, 1.08742
0010266, alps_cham_5320476733_c8c3dceb01, 45.881, 6.90495, 3358.7, -3.0399, -0.279362, -0.039253, 1.06387
0010267, alps_cham_5320477213_f3c7af5569, 45.8811, 6.90545, 3335.71, 2.26853, -0.494397, -0.00467838, 1.07417
0010268, alps_cham_5320478181_a11a46c0d5, 45.8811, 6.90548, 3336.6, 2.97929, -0.366708, -0.0445303, 1.06744
0010269, alps_cham_5320478707_c26b611bfe, 45.8813, 6.90525, 3349.26, 2.9732, -0.32551, -0.0213469, 1.06332
0010270, alps_cham_5320481721_3f2efa95d8, 45.8819, 6.91652, 2974.74, -2.53833, -0.114247, -0.0407379, 0.856564
0010271, alps_cham_5320482239_e57c77f3ba, 45.8819, 6.91625, 2987.23, -2.54007, -0.128424, -0.0354333, 1.08573
0010272, alps_cham_5320488437_ae7ba96fce, 45.8876, 6.92772, 2478.37, 2.36456, 0.0922254, -0.016733, 1.04749
0010273, alps_cham_5320491083_5997dda62b, 45.8898, 6.92834, 2368.16, -2.13305, -0.240991, -0.0344185, 1.08157
0010274, alps_cham_5320493049_f8c3a28b01, 45.8921, 6.93232, 2189.72, 1.72577, 0.209663, -0.0306523, 0.828176
0010275, alps_cham_5320496171_c0e2221352, 45.9057, 6.93796, 2061.67, 1.34055, 0.157735, -0.0164384, 0.815205
0010276, alps_cham_5320501939_db8f646c99, 45.9309, 6.92057, 1733.56, 2.09229, -0.0244799, -0.0104771, 1.06397
0010277, alps_cham_5320551103_40ea3eea41, 45.8765, 6.92326, 2753.64, -1.99786, -0.0473807, -0.0523606, 0.854716
0010278, alps_cham_5320556585_3aea872103, 45.8821, 6.93127, 2408.33, -1.76151, 0.0193523, -0.0274184, 0.847876
0010279, alps_cham_5320562837_7c0a91ec4f, 45.8853, 6.93303, 2295.45, -1.6873, -0.0167025, -0.0673683, 0.843455
0010280, alps_cham_5320568307_672369c0e6, 45.9119, 6.93926, 2003.51, 1.744, 0.157709, -0.0577677, 0.847268
0010281, alps_cham_5321073086_1dc5f43d1a, 45.8789, 6.88808, 3771.05, -0.992864, -0.357914, -0.0222982, 0.836295
0010282, alps_cham_5321075650_5982baba7c, 45.8796, 6.89432, 3607.76, -3.10112, -0.0971413, -0.0476893, 1.08282
0010283, alps_cham_5321083422_24912431c5, 45.8817, 6.91548, 3025.62, 2.67114, -0.186304, 0.0192891, 1.05861
0010284, alps_cham_5321085958_81060ee324, 45.882, 6.91631, 2987.69, -2.59192, -0.106819, -0.048556, 1.07695
0010285, alps_cham_5321092556_a04d63ce5e, 45.8898, 6.92844, 2373.35, -2.09296, -0.14626, -0.00774722, 1.07286
0010286, alps_cham_5321093546_650e55d4db, 45.8895, 6.92737, 2401.89, -2.57477, -0.335723, 0.027861, 1.06673
0010287, alps_cham_5321097814_21468d23be, 45.8989, 6.93536, 2175.32, 1.10252, 0.122523, -0.0258182, 1.17882
0010288, alps_cham_5321098298_393b4d90c3, 45.9033, 6.93615, 2130.31, 2.86776, 0.0566939, -0.0253564, 0.886591
0010289, alps_cham_5321099986_404e385f88, 45.9006, 6.93553, 2150.81, 2.97019, 0.140722, -0.00202537, 1.06626
0010290, alps_cham_5321103384_4f31245255, 45.9265, 6.92179, 1829.47, 2.15723, 0.148286, 0.00249539, 0.827468
0010291, alps_cham_5321104490_6e35d15652, 45.9303, 6.92092, 1771.66, 2.1352, -0.128408, -0.0170602, 1.0913
0010292, alps_cham_5321105834_7064c2b83c, 45.933, 6.91727, 1913.52, 2.11491, -0.101644, -0.00801747, 1.02682
0010293, alps_cham_5321176002_4958ae4a1f, 45.9303, 6.92092, 1778.7, 2.13185, -0.236884, -0.0323843, 0.916951
0010294, alps_cham_5330220463_2e6a92a07f, 45.8794, 6.88747, 3817.73, -1.89619, -0.148416, -0.0030194, 0.711429
0010295, alps_cham_5335421603_3b653bd144, 45.8789, 6.88711, 3756.6, -2.53205, -0.0398834, -0.0006949, 0.931308
0010296, alps_cham_5336205048_368a809bec, 45.8781, 6.88688, 3804.45, 2.36876, -0.115731, -0.019342, 0.61974
0010297, alps_cham_5336206534_74b6999049, 45.8792, 6.88731, 3803.12, 1.52494, -0.0823731, 0.0332065, 0.886053
0010298, alps_cham_5336208462_cd9811fd96, 45.879, 6.88776, 3789.44, 1.22845, 0.110232, -0.0166748, 0.453906
0010299, alps_eig_5347515831_da61806c0c, 46.5897, 7.92654, 1417.72, -0.454152, 0.0134651, -0.14724, 1.16782
0010300, alps_cham_5353988815_284913237e, 45.8787, 6.88854, 3766.18, 2.73454, -0.0378331, 0.027889, 0.825063
0010301, alps_eig_5358859806_bed5d84483, 46.6591, 7.91093, 1961.18, -0.189592, -0.0653749, -0.046742, 0.872446
0010302, alps_cham_5359340307_1cd2d8b40c, 45.8804, 6.89176, 3689.36, -2.96843, -0.150919, 0.0654422, 0.758768
0010303, alps_cham_5359359393_3fb52be145, 45.8789, 6.88816, 3806.31, -0.75941, -0.184715, 0.0280557, 1.15019
0010304, alps_cham_5359361427_188b1ddd02, 45.8787, 6.88667, 3760.4, 2.8685, 0.00701807, 0.0125227, 0.340882
0010305, alps_cham_5359392011_f7f6bb555e, 45.8784, 6.88849, 3769.85, 2.5965, -0.26841, 0.0696982, 0.805037
0010306, alps_cham_5359941338_5d0b3eb894, 45.9021, 6.88773, 2343.19, 1.96481, 0.330381, -0.0809819, 1.1589
0010307, alps_cham_5359952482_7e7733494f, 45.8761, 6.88681, 3690.28, -2.25692, -0.0317729, 0.0207365, 1.14565
0010308, alps_cham_5359972854_3a7140f2bf, 45.8787, 6.88815, 3799.23, -0.760059, -0.373251, 0.0116169, 1.06719
0010309, alps_cham_5359981374_c1a639be5a, 45.8783, 6.88811, 3825.95, 2.91178, -0.0315919, -0.00773648, 0.315454
0010310, alps_cham_5359985032_fd339361d0, 45.8777, 6.88663, 3777.55, -1.44785, -0.086947, -0.00106088, 1.15885
0010311, alps_cham_5359994926_376804c25f, 45.8778, 6.88804, 3803.77, -0.143506, -0.0752933, -0.0136014, 1.15141
0010312, alps_cham_5360005756_a3220f2d57, 45.8789, 6.89047, 3705.6, -2.91716, -0.192485, -0.0160086, 0.787248
0010313, alps_cham_5360832451_a300d7d107, 45.8782, 6.88791, 3790.6, -0.625372, -0.0485819, 0.0248252, 1.14229
0010314, alps_cham_5361434740_ce1522f807, 45.8785, 6.88726, 3800.07, 0.944013, -0.117956, 0.0204101, 1.10475
0010315, alps_cham_5361453054_34d797ae43, 45.8791, 6.88726, 3790.33, 1.85737, -0.0133215, 0.0347695, 0.603254
0010316, alps_wild_5365001028_ff30d9189d, 47.1174, 10.162, 2383.57, 2.95412, -0.191365, 0.0259921, 0.779237
0010317, alps_gcas_5377694293_eef12bb726, 45.4433, 6.95927, 2478.57, -2.75407, -0.26782, -0.00591415, 0.735522
